tile,scale,entropy,lap_var,grad_energy,blockiness,aliasing,noise_ratio
n03134739_n03134739_7566_100_3_5_100_0_0.png,100,6.28,257.0,5.37,1.57,0.36,0.56
n02113023_n02113023_2567_100_0_0_100_0_0.png,100,7.50,370.2,7.11,1.59,0.23,0.25
n04254777_n04254777_24080_75_0_0_100_0_0.png,100,7.19,688.3,5.42,1.47,0.43,0.50
n03100240_n03100240_5999_100_2_1_100_0_0.png,100,7.22,703.5,5.18,1.45,0.34,0.53
n03792972_n03792972_3787_100_3_4_100_0_0.png,100,7.20,417.9,5.69,1.41,0.31,0.36
n12985857_n12985857_4243_75_0_2_100_0_0.png,100,7.45,109.1,5.25,0.98,0.18,0.16
n02086240_n02086240_8059_75_0_0_100_0_0.png,100,6.89,787.0,5.94,1.48,0.44,0.51
n04560804_n04560804_8159_100_0_0_100_0_0.png,100,7.26,358.9,6.14,1.33,0.24,0.26
n07716358_n07716358_5659_100_1_9_100_0_0.png,100,6.32,145.9,6.81,1.40,0.24,0.25
n02417914_n02417914_1550_100_6_1_100_0_0.png,100,6.65,322.5,8.63,2.14,0.23,0.33
n02086240_n02086240_10162_100_0_0_100_0_0.png,100,7.57,646.7,5.26,1.24,0.33,0.35
n03788195_n03788195_2681_100_6_9_100_0_0.png,100,7.11,423.2,7.42,1.50,0.31,0.26
n02090622_n02090622_501_100_2_2_100_0_0.png,100,7.16,305.1,5.38,1.42,0.28,0.38
n02104029_n02104029_2372_100_0_3_100_0_0.png,100,6.84,345.8,7.84,2.08,0.24,0.35
n02834397_n02834397_34979_75_0_0_100_0_0.png,100,6.67,467.0,5.41,1.17,0.29,0.38
n03384352_n03384352_5323_75_1_0_100_0_0.png,100,6.57,500.4,6.04,1.35,0.36,0.46
n01819313_n01819313_4745_75_0_0_100_0_0.png,100,7.16,716.0,5.63,1.25,0.36,0.41
n02100877_n02100877_3973_25_0_0_100_0_0.png,100,6.43,210.7,5.36,1.16,0.28,0.40
n02776631_n02776631_34611_75_0_0_100_0_0.png,100,7.15,369.8,6.40,1.44,0.31,0.38
n04153751_n04153751_8564_75_0_0_100_0_0.png,100,6.92,213.3,5.07,0.90,0.22,0.25
n02229544_n02229544_9438_100_0_2_100_0_0.png,100,7.35,240.4,6.64,1.53,0.30,0.24
n01910747_n01910747_1221_100_0_0_100_0_0.png,100,6.93,707.8,5.55,1.52,0.27,0.30
n13052670_n13052670_9209_75_0_0_100_0_0.png,100,7.17,226.7,5.64,1.10,0.22,0.25
n03954731_n03954731_37505_75_0_0_100_0_0.png,100,7.29,587.7,6.35,1.36,0.34,0.40
n02776631_n02776631_23470_100_0_2_100_0_0.png,100,6.73,339.4,6.82,1.72,0.23,0.34
n03384352_n03384352_7614_75_0_0_100_0_0.png,100,6.10,751.7,5.68,1.18,0.41,0.48
n01945685_n01945685_4446_75_0_0_100_0_0.png,100,7.27,319.1,5.01,1.03,0.30,0.34
n02804610_n02804610_3301_100_2_0_100_0_0.png,100,6.52,218.9,5.29,1.22,0.29,0.35
n01728920_n01728920_10545_100_6_13_100_0_0.png,100,7.27,257.9,8.11,1.61,0.19,0.24
n02480855_n02480855_7200_75_0_0_100_0_0.png,100,7.73,268.5,5.02,1.13,0.30,0.36
n02486410_n02486410_2820_25_0_0_100_0_0.png,100,7.49,937.1,7.06,1.96,0.48,0.59
n07711569_n07711569_3695_75_0_0_100_0_0.png,100,7.40,452.2,7.33,1.49,0.26,0.29
n01751748_n01751748_8955_100_0_0_100_0_0.png,100,6.74,307.9,6.32,1.45,0.33,0.39
n02391049_n02391049_2410_75_2_0_100_0_0.png,100,7.23,383.4,7.60,1.55,0.26,0.34
n01744401_n01744401_9629_100_2_0_100_0_0.png,100,6.64,173.0,8.22,2.34,0.22,0.20
n04152593_n04152593_38046_100_0_0_100_0_0.png,100,6.94,704.6,5.19,1.43,0.49,0.59
n02640242_n02640242_2238_75_0_0_100_0_0.png,100,7.02,698.0,7.80,1.79,0.37,0.46
n12144580_n12144580_2775_75_0_0_100_0_0.png,100,7.18,569.8,5.50,1.23,0.39,0.44
n02114855_n02114855_17369_75_0_0_100_0_0.png,100,6.97,361.0,6.11,1.16,0.27,0.32
n03527444_n03527444_3212_100_0_0_100_0_0.png,100,6.78,417.5,6.36,2.00,0.31,0.47
n02948072_n02948072_659_75_0_0_100_0_0.png,100,7.55,218.2,6.97,1.17,0.16,0.24
n02965783_n02965783_476_100_0_0_100_0_0.png,100,7.04,663.3,5.13,1.19,0.33,0.41
n13133613_n13133613_1837_100_0_0_100_0_0.png,100,7.63,537.3,7.68,1.75,0.23,0.34
n02113799_n02113799_2538_50_1_2_100_0_0.png,100,6.97,265.7,6.91,1.42,0.31,0.34
n02206856_n02206856_5907_50_1_0_100_0_0.png,100,6.90,422.9,5.18,1.13,0.34,0.37
n02086646_n02086646_6570_75_0_0_100_0_0.png,100,7.59,570.2,7.26,1.61,0.35,0.41
n02883205_n02883205_3203_75_1_0_100_0_0.png,100,6.05,449.8,6.84,1.52,0.30,0.37
n07717556_n07717556_1500_75_4_0_100_0_0.png,100,7.24,355.9,7.46,1.57,0.26,0.34
n02966193_n02966193_26360_100_3_6_100_0_0.png,100,7.69,201.6,5.76,1.18,0.27,0.23
n02134084_n02134084_7334_100_0_0_100_0_0.png,100,7.13,965.3,7.66,2.03,0.42,0.50
n02279972_n02279972_352_50_0_1_100_0_0.png,100,7.58,334.7,6.06,1.09,0.30,0.25
n02910353_n02910353_6389_50_0_0_100_0_0.png,100,6.38,690.9,5.42,1.26,0.36,0.41
n01986214_n01986214_10398_75_0_0_100_0_0.png,100,7.52,331.6,6.64,1.29,0.25,0.28
n04371774_n04371774_535_50_0_0_100_0_0.png,100,7.17,370.8,5.65,1.04,0.33,0.42
n07714990_n07714990_909_100_0_0_100_0_0.png,100,6.93,234.0,5.26,1.21,0.33,0.31
n07715103_n07715103_999_100_0_0_100_0_0.png,100,7.10,464.7,5.55,1.33,0.35,0.42
n02090379_n02090379_3924_75_2_1_100_0_0.png,100,6.83,100.7,5.10,0.94,0.27,0.22
n02102177_n02102177_3607_100_0_0_100_0_0.png,100,6.69,824.3,7.12,1.97,0.35,0.48
n02134084_n02134084_24140_75_0_0_100_0_0.png,100,7.23,287.0,6.67,1.13,0.20,0.28
n02119789_n02119789_1029_75_0_0_100_0_0.png,100,7.43,475.2,7.12,1.52,0.33,0.38
n07871810_n07871810_1580_100_0_0_100_0_0.png,100,7.33,490.6,5.90,1.29,0.37,0.39
n07684084_n07684084_2598_100_8_4_100_0_0.png,100,7.11,181.6,6.09,2.39,0.24,0.28
n01667778_n01667778_13150_100_2_1_100_0_0.png,100,7.17,182.9,7.28,1.74,0.21,0.26
n02101556_n02101556_13419_100_0_0_100_0_0.png,100,7.81,818.5,7.61,1.61,0.34,0.34
n13040303_n13040303_2581_75_0_1_100_0_0.png,100,7.29,378.8,5.29,1.10,0.31,0.34
n02109047_n02109047_21878_75_1_1_100_0_0.png,100,7.20,216.7,5.09,1.13,0.27,0.32
n02226429_n02226429_1205_50_1_2_100_0_0.png,100,6.79,234.7,8.25,1.52,0.17,0.25
n04523525_n04523525_923_75_0_0_100_0_0.png,100,6.65,451.0,6.48,1.45,0.35,0.44
n04229816_n04229816_1690_100_1_1_100_0_0.png,100,6.89,849.1,5.37,1.74,0.38,0.53
n02497673_n02497673_7589_75_0_0_100_0_0.png,100,7.57,509.2,6.00,1.37,0.33,0.33
n04070727_n04070727_25151_100_0_0_100_0_0.png,100,7.24,510.7,6.81,1.45,0.31,0.37
n04356056_n04356056_2728_75_0_0_100_0_0.png,100,6.40,533.7,5.12,1.00,0.24,0.28
n04252077_n04252077_11802_75_1_1_100_0_0.png,100,6.80,241.7,5.30,1.11,0.26,0.32
n04040759_n04040759_4585_100_0_1_100_0_0.png,100,6.51,361.0,5.85,1.36,0.28,0.39
n02486410_n02486410_1481_75_0_0_100_0_0.png,100,6.28,367.4,6.47,1.23,0.22,0.23
n02091635_n02091635_6031_75_2_4_100_0_0.png,100,7.04,209.9,8.12,1.55,0.17,0.25
n02100735_n02100735_2375_100_0_1_100_0_0.png,100,6.63,424.8,9.13,2.23,0.25,0.32
n01580077_n01580077_7905_100_0_0_100_0_0.png,100,7.38,587.3,7.38,1.65,0.33,0.33
n02101388_n02101388_6229_100_1_0_100_0_0.png,100,6.81,137.1,5.76,1.59,0.23,0.30
n03661043_n03661043_5756_50_1_4_100_0_0.png,100,6.77,197.4,6.35,1.28,0.40,0.21
n01770081_n01770081_16354_75_0_0_100_0_0.png,100,6.11,624.5,6.72,1.53,0.39,0.45
n02823428_n02823428_10814_75_0_0_100_0_0.png,100,7.24,263.4,5.83,1.05,0.21,0.24
n02494079_n02494079_18519_75_0_0_100_0_0.png,100,7.03,690.9,6.53,1.59,0.40,0.51
n01687978_n01687978_11837_100_0_0_100_0_0.png,100,6.77,906.8,7.99,2.07,0.45,0.60
n02364673_n02364673_19839_100_0_0_100_0_0.png,100,7.52,742.1,5.71,1.62,0.45,0.50
n03131574_n03131574_65659_75_0_0_100_0_0.png,100,7.59,533.6,5.86,1.20,0.33,0.38
n03146219_n03146219_205_75_3_4_100_0_0.png,100,6.93,180.0,5.81,1.16,0.24,0.31
n01667778_n01667778_22337_75_2_2_100_0_0.png,100,7.15,264.1,9.52,1.61,0.15,0.18
n07742313_n07742313_8986_75_0_0_100_0_0.png,100,7.15,350.3,6.61,1.31,0.32,0.36
n07836838_n07836838_1049_100_0_5_100_0_0.png,100,7.04,518.8,5.74,1.33,0.32,0.42
n01944390_n01944390_4784_75_0_0_100_0_0.png,100,7.67,448.7,6.64,1.40,0.30,0.30
n07720875_n07720875_3771_75_0_0_100_0_0.png,100,7.47,207.3,6.26,1.16,0.24,0.24
n04162706_n04162706_23618_100_0_0_100_0_0.png,100,7.00,188.5,5.06,0.94,0.19,0.20
n07711569_n07711569_4640_100_0_0_100_0_0.png,100,7.75,303.7,8.18,1.66,0.20,0.20
n01496331_n01496331_11877_75_1_2_100_0_0.png,100,5.96,207.8,5.63,1.24,0.29,0.41
n04522168_n04522168_9086_75_3_1_100_0_0.png,100,6.61,263.3,5.31,1.21,0.28,0.41
n13044778_n13044778_3693_25_0_0_100_0_0.png,100,7.15,372.2,5.42,0.96,0.24,0.25
n02120079_n02120079_5273_75_4_1_100_0_0.png,100,7.81,301.7,8.21,1.47,0.20,0.19
n02096585_n02096585_6390_100_0_0_100_0_0.png,100,7.18,793.2,5.05,1.38,0.41,0.44
n03843555_n03843555_14069_75_1_2_100_0_0.png,100,7.42,532.6,5.56,1.09,0.34,0.42
n02484975_n02484975_14298_75_0_0_100_0_0.png,100,7.65,1156.0,9.33,2.29,0.42,0.46
n01669191_n01669191_11214_75_3_4_100_0_0.png,100,6.26,383.2,5.41,1.00,0.23,0.30
n02091831_n02091831_2688_100_1_1_100_0_0.png,100,7.51,435.8,7.75,1.97,0.29,0.31
n02965783_n02965783_3165_100_0_0_100_0_0.png,100,7.18,367.2,5.57,1.19,0.27,0.29
n02099849_n02099849_5144_100_1_1_100_0_0.png,100,6.94,133.9,6.04,1.38,0.22,0.25
n03496892_n03496892_8300_50_2_3_100_0_0.png,100,5.82,608.1,6.45,1.44,0.37,0.46
n02113978_n02113978_6516_75_0_0_100_0_0.png,100,7.84,363.5,6.42,1.37,0.27,0.29
n03124170_n03124170_1146_75_0_0_100_0_0.png,100,7.29,791.5,5.03,1.23,0.42,0.49
n02025239_n02025239_6021_100_0_0_100_0_0.png,100,6.95,885.7,5.55,1.43,0.41,0.46
n02504013_n02504013_7079_75_1_1_100_0_0.png,100,6.52,316.0,6.07,1.38,0.32,0.49
n02607072_n02607072_4604_75_0_0_100_0_0.png,100,7.37,549.0,6.48,1.27,0.29,0.35
n03961711_n03961711_20314_100_3_6_100_0_0.png,100,6.57,321.0,8.12,1.54,0.18,0.30
n03527444_n03527444_643_75_0_0_100_0_0.png,100,7.34,426.1,5.49,1.24,0.27,0.32
n01914609_n01914609_17942_100_0_0_100_0_0.png,100,7.09,535.0,5.97,1.36,0.34,0.38
n02100236_n02100236_6930_50_0_1_100_0_0.png,100,7.81,418.8,7.78,1.65,0.29,0.36
n02106382_n02106382_8837_100_0_0_100_0_0.png,100,6.73,341.2,6.02,1.59,0.21,0.24
n02483362_n02483362_9515_100_0_0_100_0_0.png,100,7.41,867.7,8.21,1.84,0.38,0.39
n03895866_n03895866_46648_100_1_0_100_0_0.png,100,6.99,197.5,5.26,1.07,0.20,0.28
n01924916_n01924916_6781_100_2_1_100_0_0.png,100,7.49,111.1,6.69,1.17,0.18,0.14
n02808304_n02808304_6966_100_0_0_100_0_0.png,100,7.40,876.6,7.91,2.22,0.45,0.46
n02951358_n02951358_4939_100_2_11_100_0_0.png,100,6.42,163.6,6.93,1.40,0.19,0.18
n02109525_n02109525_13780_100_0_0_100_0_0.png,100,7.53,208.4,7.74,1.60,0.20,0.17
n03661043_n03661043_13654_100_3_8_100_0_0.png,100,7.48,352.8,7.25,1.84,0.22,0.27
n02112137_n02112137_5487_75_0_0_100_0_0.png,100,7.42,702.0,5.88,1.61,0.43,0.47
n01739381_n01739381_4071_100_1_1_100_0_0.png,100,7.18,499.0,7.21,1.68,0.30,0.38
n07718747_n07718747_6977_100_0_0_100_0_0.png,100,7.64,533.3,6.87,1.47,0.32,0.36
n03457902_n03457902_14409_100_0_0_100_0_0.png,100,7.61,567.8,5.37,1.28,0.40,0.43
n03584254_n03584254_1657_75_0_0_100_0_0.png,100,6.76,303.0,6.71,1.18,0.16,0.17
n09246464_n09246464_3686_75_0_0_100_0_0.png,100,7.49,860.8,6.43,1.67,0.40,0.52
n01984695_n01984695_16993_50_0_0_100_0_0.png,100,7.08,320.7,6.48,1.23,0.24,0.27
n01484850_n01484850_6496_100_0_0_100_0_0.png,100,6.97,769.6,6.65,1.60,0.46,0.58
n03535780_n03535780_36918_75_0_0_100_0_0.png,100,6.62,440.5,5.44,1.00,0.26,0.25
n02256656_n02256656_7753_75_0_0_100_0_0.png,100,7.68,353.8,6.04,1.26,0.31,0.30
n02099712_n02099712_6679_100_0_0_100_0_0.png,100,7.02,543.5,6.24,1.29,0.29,0.28
n04392985_n04392985_81_25_0_1_100_0_0.png,100,6.75,676.0,5.70,1.15,0.35,0.37
n03594945_n03594945_13629_100_0_1_100_0_0.png,100,7.32,446.2,6.85,1.32,0.24,0.32
n02672831_n02672831_562_50_0_2_100_0_0.png,100,6.74,584.5,5.74,1.36,0.34,0.42
n02109047_n02109047_5096_100_0_0_100_0_0.png,100,7.55,451.6,8.01,1.50,0.16,0.27
n03445924_n03445924_13089_75_3_6_100_0_0.png,100,7.30,171.5,5.58,1.05,0.26,0.20
n01984695_n01984695_22913_50_2_3_100_0_0.png,100,7.36,446.7,7.67,1.64,0.33,0.35
n02085620_n02085620_4602_75_0_3_100_0_0.png,100,6.73,285.6,6.36,1.33,0.27,0.38
n02102480_n02102480_7170_75_0_1_100_0_0.png,100,6.92,811.0,8.86,2.04,0.37,0.56
n01784675_n01784675_2102_75_1_3_100_0_0.png,100,6.72,248.6,6.71,1.43,0.26,0.33
n02099267_n02099267_2127_100_0_0_100_0_0.png,100,7.18,733.5,5.97,1.82,0.40,0.55
n01930112_n01930112_18267_100_5_3_100_0_0.png,100,7.15,172.7,6.08,1.70,0.25,0.30
n02108422_n02108422_2797_100_0_0_100_0_0.png,100,6.99,415.9,6.98,1.72,0.30,0.36
n02279972_n02279972_915_100_1_0_100_0_0.png,100,6.90,174.8,6.35,1.29,0.15,0.14
n02107574_n02107574_2934_100_3_3_100_0_0.png,100,7.60,169.3,5.03,1.11,0.25,0.30
n12620546_n12620546_1623_100_1_0_100_0_0.png,100,7.32,136.0,5.55,1.20,0.18,0.18
n03197337_n03197337_1448_100_0_0_100_0_0.png,100,7.19,388.6,5.28,1.22,0.31,0.39
n03180011_n03180011_987_100_0_3_100_0_0.png,100,7.63,309.7,7.16,1.32,0.21,0.22
n03208938_n03208938_22932_50_0_0_100_0_0.png,100,6.10,809.2,5.68,1.23,0.32,0.35
n02102480_n02102480_5361_100_1_5_100_0_0.png,100,7.54,213.9,7.48,1.66,0.17,0.20
n02113712_n02113712_6130_50_0_0_100_0_0.png,100,7.00,209.2,5.71,1.21,0.22,0.27
n02747177_n02747177_27863_100_7_0_100_0_0.png,100,6.44,377.0,6.08,1.43,0.34,0.44
n07871810_n07871810_4419_100_1_1_100_0_0.png,100,7.51,507.4,7.60,1.82,0.33,0.39
n02099267_n02099267_4941_100_3_1_100_0_0.png,100,7.58,176.0,7.56,1.49,0.22,0.19
n02099601_n02099601_6331_75_0_0_100_0_0.png,100,7.24,629.9,8.24,1.90,0.34,0.47
n02105251_n02105251_7140_100_0_0_100_0_0.png,100,6.82,255.7,6.68,1.93,0.26,0.36
n03125729_n03125729_5150_100_7_4_100_0_0.png,100,5.88,317.2,7.25,2.07,0.32,0.42
n04465501_n04465501_8546_100_4_1_100_0_0.png,100,7.30,188.6,5.82,1.24,0.19,0.20
n01877812_n01877812_6811_75_0_0_100_0_0.png,100,6.79,748.2,7.25,1.70,0.44,0.51
n03761084_n03761084_12446_75_4_2_100_0_0.png,100,7.05,238.6,5.14,1.11,0.26,0.30
n04493381_n04493381_10528_100_0_0_100_0_0.png,100,6.76,853.2,5.72,1.50,0.46,0.60
n04141327_n04141327_3111_100_2_3_100_0_0.png,100,6.44,352.2,7.06,2.09,0.29,0.41
n03538406_n03538406_3422_75_2_8_100_0_0.png,100,6.95,437.3,6.85,1.43,0.22,0.33
n03417042_n03417042_6623_100_3_1_100_0_0.png,100,6.81,475.4,6.59,1.52,0.26,0.34
n03814639_n03814639_16886_100_0_1_100_0_0.png,100,7.24,386.4,7.35,1.78,0.25,0.29
n02106382_n02106382_9909_100_3_6_100_0_0.png,100,6.91,292.6,5.17,1.23,0.38,0.36
n02268443_n02268443_26514_100_8_5_100_0_0.png,100,7.40,398.2,6.23,1.48,0.32,0.35
n01704323_n01704323_873_50_1_1_100_0_0.png,100,7.19,417.7,6.22,1.27,0.32,0.34
n04409515_n04409515_10730_100_0_0_100_0_0.png,100,6.87,1366.1,6.11,1.89,0.48,0.60
n02106382_n02106382_5149_100_0_1_100_0_0.png,100,7.25,353.5,5.86,1.49,0.32,0.45
n02168699_n02168699_3422_75_0_0_100_0_0.png,100,7.01,684.4,6.51,1.42,0.35,0.42
n04336792_n04336792_7894_100_0_1_100_0_0.png,100,6.96,540.9,5.37,1.18,0.35,0.38
n02489166_n02489166_7228_100_0_0_100_0_0.png,100,7.21,128.9,6.54,1.13,0.19,0.13
n02012849_n02012849_12228_75_0_0_100_0_0.png,100,7.23,470.1,9.67,1.91,0.28,0.26
n01945685_n01945685_32630_75_0_0_100_0_0.png,100,6.89,440.6,8.24,1.81,0.25,0.38
n01829413_n01829413_658_100_0_0_100_0_0.png,100,7.69,397.8,5.86,1.11,0.28,0.36
n02112706_n02112706_4199_75_0_0_100_0_0.png,100,7.63,493.7,7.10,1.33,0.26,0.33
n02110185_n02110185_582_75_0_0_100_0_0.png,100,7.14,401.4,5.66,1.26,0.34,0.31
n02871525_n02871525_29945_75_1_1_100_0_0.png,100,7.07,277.7,6.24,1.18,0.24,0.21
n02088238_n02088238_8214_75_0_0_100_0_0.png,100,7.62,312.0,6.08,1.28,0.26,0.28
n02099429_n02099429_4225_25_0_1_100_0_0.png,100,7.26,803.8,6.78,1.50,0.35,0.39
n02790996_n02790996_9838_100_0_0_100_0_0.png,100,7.05,163.5,5.09,0.90,0.17,0.23
n02037110_n02037110_5526_100_0_0_100_0_0.png,100,7.42,905.8,5.58,1.40,0.42,0.55
n02509815_n02509815_5214_100_2_0_100_0_0.png,100,7.49,327.1,8.91,1.80,0.21,0.22
n03065424_n03065424_6930_75_0_0_100_0_0.png,100,7.45,352.7,5.86,1.32,0.35,0.41
n03417042_n03417042_8139_100_0_1_100_0_0.png,100,7.26,517.5,5.80,1.28,0.33,0.48
n03344393_n03344393_629_50_2_1_100_0_0.png,100,6.47,593.8,7.21,1.44,0.33,0.43
n09399592_n09399592_9440_75_1_1_100_0_0.png,100,7.45,710.4,7.46,1.63,0.33,0.42
n02169497_n02169497_4868_75_0_0_100_0_0.png,100,7.46,332.4,6.77,1.27,0.29,0.25
n02910353_n02910353_14124_75_0_1_100_0_0.png,100,6.48,1010.3,7.90,2.04,0.37,0.44
n07716358_n07716358_10945_100_0_0_100_0_0.png,100,7.19,346.1,6.01,1.35,0.26,0.26
n03792782_n03792782_53111_75_1_0_100_0_0.png,100,7.18,217.6,8.66,1.54,0.17,0.19
n03496892_n03496892_1948_100_2_10_100_0_0.png,100,6.19,283.3,5.54,1.21,0.30,0.37
n02105855_n02105855_10116_100_0_0_100_0_0.png,100,6.92,800.2,5.54,1.44,0.41,0.51
n02091244_n02091244_5512_75_0_0_100_0_0.png,100,6.40,821.8,6.38,1.50,0.38,0.36
n04209133_n04209133_2570_100_2_7_100_0_0.png,100,6.48,122.2,6.20,1.17,0.22,0.20
n01883070_n01883070_9363_100_0_0_100_0_0.png,100,6.94,339.8,6.91,1.53,0.27,0.38
n02391049_n02391049_9542_100_0_1_100_0_0.png,100,6.87,399.8,6.50,1.57,0.29,0.29
n03791053_n03791053_15780_100_0_0_100_0_0.png,100,6.27,456.1,5.02,1.16,0.24,0.33
n04009552_n04009552_2358_100_0_0_100_0_0.png,100,6.88,654.7,5.19,1.02,0.32,0.41
n02128757_n02128757_4836_100_0_0_100_0_0.png,100,7.08,877.4,8.58,1.92,0.36,0.46
n04005630_n04005630_37272_100_1_0_100_0_0.png,100,7.30,374.0,6.57,1.68,0.28,0.31
n02488291_n02488291_6282_100_0_0_100_0_0.png,100,7.11,914.9,5.45,1.43,0.44,0.51
n04141076_n04141076_54784_100_0_0_100_0_0.png,100,6.88,648.0,5.17,1.42,0.38,0.54
n03868863_n03868863_2153_50_1_0_100_0_0.png,100,5.68,692.5,5.34,1.20,0.37,0.38
n01644373_n01644373_10092_75_0_0_100_0_0.png,100,6.96,1054.0,7.27,1.78,0.45,0.55
n02129604_n02129604_1730_100_8_5_100_0_0.png,100,5.96,459.0,5.73,1.34,0.49,0.56
n02978881_n02978881_12777_75_0_0_100_0_0.png,100,7.21,102.3,5.53,1.02,0.22,0.14
n04442312_n04442312_2643_75_0_0_100_0_0.png,100,6.98,668.3,5.65,1.26,0.39,0.45
n03272562_n03272562_9377_100_9_2_100_0_0.png,100,7.07,205.3,8.86,1.53,0.17,0.18
n04192698_n04192698_25338_75_0_0_100_0_0.png,100,6.95,623.3,7.09,1.61,0.39,0.43
n02095889_n02095889_11032_75_1_1_100_0_0.png,100,6.90,770.7,9.30,2.23,0.36,0.36
n02108089_n02108089_19475_50_2_3_100_0_0.png,100,7.19,603.2,5.76,1.52,0.42,0.47
n04428191_n04428191_15291_100_3_4_100_0_0.png,100,6.70,468.1,5.36,1.44,0.34,0.51
n02102040_n02102040_1181_100_0_0_100_0_0.png,100,7.18,512.7,7.30,1.55,0.31,0.34
n02206856_n02206856_3011_75_0_0_100_0_0.png,100,7.48,622.9,6.48,1.35,0.34,0.34
n06596364_n06596364_1223_100_5_0_100_0_0.png,100,5.80,389.4,5.89,1.81,0.28,0.36
n02536864_n02536864_3526_75_1_0_100_0_0.png,100,7.59,223.2,5.76,1.10,0.21,0.21
n01592084_n01592084_7715_75_0_0_100_0_0.png,100,7.60,293.9,5.21,1.03,0.23,0.28
n01770081_n01770081_10703_100_1_1_100_0_0.png,100,6.96,254.9,5.53,1.61,0.29,0.38
n02077923_n02077923_1351_100_0_2_100_0_0.png,100,6.29,558.1,6.64,1.83,0.30,0.52
n01440764_n01440764_3724_25_0_0_100_0_0.png,100,6.01,225.2,5.08,1.09,0.26,0.25
n02088632_n02088632_1282_75_0_3_100_0_0.png,100,6.95,153.4,6.08,1.06,0.21,0.20
n02101556_n02101556_2164_100_1_1_100_0_0.png,100,7.75,316.6,6.22,1.56,0.26,0.32
n04613696_n04613696_10174_100_4_3_100_0_0.png,100,7.28,491.9,6.22,1.48,0.32,0.47
n03325584_n03325584_18307_100_0_0_100_0_0.png,100,7.12,536.3,5.38,1.39,0.42,0.51
n02090622_n02090622_522_75_0_1_100_0_0.png,100,6.48,680.2,5.29,1.30,0.38,0.45
n02328150_n02328150_7085_75_0_0_100_0_0.png,100,7.63,269.4,6.24,1.21,0.24,0.25
n07718747_n07718747_12603_75_0_1_100_0_0.png,100,7.30,524.6,6.64,1.40,0.29,0.34
n02017213_n02017213_899_100_0_1_100_0_0.png,100,6.85,566.9,6.18,1.69,0.33,0.48
n02109961_n02109961_11156_100_0_0_100_0_0.png,100,6.66,156.3,5.22,1.28,0.19,0.24
n02277742_n02277742_864_100_0_0_100_0_0.png,100,7.14,100.2,5.44,1.18,0.18,0.17
n02114367_n02114367_3831_75_2_3_100_0_0.png,100,7.00,283.9,6.98,1.51,0.31,0.35
n01950731_n01950731_3952_100_1_1_100_0_0.png,100,6.70,287.0,7.74,1.48,0.23,0.19
n02110185_n02110185_13462_75_1_1_100_0_0.png,100,7.39,459.3,7.13,1.57,0.30,0.44
n03452741_n03452741_16311_75_0_0_100_0_0.png,100,7.16,338.2,6.31,1.17,0.21,0.22
n07873807_n07873807_7981_75_0_0_100_0_0.png,100,7.40,688.2,8.66,1.93,0.35,0.38
n04310018_n04310018_9850_100_7_4_100_0_0.png,100,6.61,148.8,5.49,1.02,0.15,0.16
n02687172_n02687172_23136_50_0_0_100_0_0.png,100,7.10,1059.9,7.61,1.97,0.43,0.54
n02111889_n02111889_6416_75_0_0_100_0_0.png,100,7.41,649.3,6.86,1.53,0.33,0.31
n03857828_n03857828_24291_100_1_2_100_0_0.png,100,6.74,495.7,6.00,1.44,0.36,0.43
n04372370_n04372370_23336_100_1_1_100_0_0.png,100,6.85,409.1,5.97,1.26,0.25,0.27
n03777568_n03777568_16353_100_4_4_100_0_0.png,100,6.80,238.7,8.22,2.34,0.22,0.26
n02786058_n02786058_10058_75_0_0_100_0_0.png,100,7.72,215.2,6.15,1.21,0.22,0.24
n02129604_n02129604_3349_75_1_0_100_0_0.png,100,7.28,464.3,6.11,1.49,0.38,0.37
n04336792_n04336792_12346_100_1_1_100_0_0.png,100,6.94,249.4,6.14,1.36,0.18,0.22
n03259280_n03259280_5762_75_0_0_100_0_0.png,100,7.59,259.2,6.98,1.37,0.23,0.23
n02492660_n02492660_3224_75_0_0_100_0_0.png,100,6.62,358.5,6.15,1.18,0.28,0.32
n07836838_n07836838_27173_75_0_0_100_0_0.png,100,7.68,523.9,6.34,1.13,0.28,0.28
n02410509_n02410509_5102_100_4_0_100_0_0.png,100,6.25,330.0,6.10,2.72,0.30,0.40
n02106166_n02106166_11934_100_0_0_100_0_0.png,100,7.60,307.0,8.42,2.36,0.22,0.24
n02099601_n02099601_7039_75_0_0_100_0_0.png,100,7.50,704.5,5.52,1.53,0.45,0.51
n01773157_n01773157_5335_100_0_1_100_0_0.png,100,7.14,499.0,6.67,1.52,0.23,0.31
n03770439_n03770439_5416_75_0_0_100_0_0.png,100,7.33,387.6,7.68,1.53,0.23,0.22
n02096177_n02096177_6107_100_0_0_100_0_0.png,100,7.11,289.7,5.16,1.24,0.31,0.38
n02776631_n02776631_7991_100_0_0_100_0_0.png,100,7.39,457.7,7.44,1.59,0.26,0.32
n03018349_n03018349_3461_75_1_0_100_0_0.png,100,7.46,342.9,7.83,1.42,0.20,0.27
n03992509_n03992509_3087_25_0_0_100_0_0.png,100,6.94,803.0,5.59,1.26,0.39,0.51
n04235860_n04235860_10025_75_0_0_100_0_0.png,100,7.19,561.6,6.26,1.45,0.36,0.39
n02107908_n02107908_10029_25_0_0_100_0_0.png,100,7.60,269.1,8.83,1.59,0.19,0.18
